FECHA (YYMMDD);HORA (HHMM);;
251019;0800;0,800456;
251019;0900;0,605561;
251019;1000;1,20127;
251019;1100;1,84786;
251019;1200;1,60301;
251019;1300;2,69736;
251019;1400;3,41358;
251019;1500;3,06397;
251019;1600;2,73257;
251019;1700;2,65094;
251019;1800;2,3594;
251019;1900;2,45632;
251019;2000;2,19398;
251019;2100;1,92197;
251019;2200;0,737023;
251019;2300;0,345285;
251020;0000;0,562175;
251020;0100;1,21517;
251020;0200;2,77425;
251020;0300;1,26898;
251020;0400;0,946717;
251020;0500;1,64117;
251020;0600;1,62361;
251020;0700;1,67692;
251020;0800;0,954195;
251020;0900;2,30464;
251020;1000;2,74976;
251020;1100;2,8798;
251020;1200;3,67372;
251020;1300;4,55499;
251020;1400;5,39003;
251020;1500;5,45022;
251020;1600;4,90793;
251020;1700;3,80078;
251020;1800;2,41188;
251020;1900;3,89972;
251020;2000;4,21252;
251020;2100;3,81126;
251020;2200;1,54215;
251020;2300;1,92041;
251021;0000;2,93816;
251021;0100;2,3308;
251021;0200;2,69467;
251021;0300;0,671126;
251021;0400;0,187729;
251021;0500;0,760053;
251021;0600;0,458057;
251021;0700;1,12966;
251021;0800;0,412611;
251021;0900;1,40589;
251021;1000;2,22775;
251021;1100;3,7095;
251021;1200;4,1374;
251021;1300;4,27973;
251021;1400;5,43574;
251021;1500;5,40334;
251021;1600;6,29524;
251021;1700;5,92155;
251021;1800;6,12468;
251021;1900;6,31491;
251021;2000;5,67443;
251021;2100;4,15856;
251021;2200;2,97233;
251021;2300;2,64589;
251022;0000;1,54938;
251022;0100;0,810439;
251022;0200;2,04049;
251022;0300;1,40417;
251022;0400;0,243153;
251022;0500;0,602564;
251022;0600;1,74219;
251022;0700;1,80167;
251022;0800;1,08228;
251022;0900;2,52669;
251022;1000;3,49025;
251022;1100;3,86;
251022;1200;3,70436;
251022;1300;4,22414;
251022;1400;4,51398;
251022;1500;3,69277;
251022;1600;2,63478;
251022;1700;3,04269;
251022;1800;2,13943;
251022;1900;1,24834;
251022;2000;1,71923;
251022;2100;2,45082;
251022;2200;0,283634;
251022;2300;2,26995;
251023;0000;2,93408;
251023;0100;3,16312;
251023;0200;1,95849;
251023;0300;1,58495;
251023;0400;1,29219;
251023;0500;1,50282;
251023;0600;1,63781;
251023;0700;1,27462;
251023;0800;1,67236;
251023;0900;2,54426;
251023;1000;2,90216;
251023;1100;4,71776;
251023;1200;4,8349;
251023;1300;4,87986;
251023;1400;4,76888;
251023;1500;4,92296;
251023;1600;4,59108;
251023;1700;4,30289;
251023;1800;3,67119;
251023;1900;3,77273;
251023;2000;2,63135;
251023;2100;2,70269;
251023;2200;2,76051;
251023;2300;3,20623;
251024;0000;2,47298;
251024;0100;1,38576;
251024;0200;0,765139;
251024;0300;0,20903;
251024;0400;0,785213;
251024;0500;1,34264;
251024;0600;0,861059;
251024;0700;0,166693;
251024;0800;1,03652;
251024;0900;2,37714;
251024;1000;3,84386;
251024;1100;4,21576;
251024;1200;4,42182;
251024;1300;5,15213;
251024;1400;7,13819;
251024;1500;7,17791;
251024;1600;7,94617;
251024;1700;7,73751;
251024;1800;7,56993;
251024;1900;5,74554;
251024;2000;4,49768;
251024;2100;4,48132;
251024;2200;4,50174;
251024;2300;2,25598;
251025;0000;2,08988;
251025;0100;2,0474;
251025;0200;2,01712;
251025;0300;1,85974;
251025;0400;1,75501;
251025;0500;2,1146;
251025;0600;0,383672;
251025;0700;1,68926;
251025;0800;3,42511;
251025;0900;4,02;
251025;1000;5,26888;
251025;1100;6,20955;
251025;1200;6,99966;
251025;1300;7,77105;
251025;1400;8,30589;
251025;1500;8,86362;
251025;1600;7,93281;
251025;1700;7,96678;
251025;1800;7,27617;
251025;1900;7,64894;
251025;2000;6,39926;
251025;2100;5,11874;
251025;2200;5,35746;
251025;2300;4,14828;
251026;0000;3,36728;
251026;0100;4,09013;
251026;0200;1,83615;
251026;0300;1,27293;
251026;0400;1,61935;
251026;0500;1,76484;
251026;0600;1,44701;
251026;0700;1,42429;
251026;0800;3,62898;
251026;0900;4,30069;
251026;1000;5,17679;
251026;1100;6,34072;
251026;1200;7,1151;
251026;1300;7,17173;
251026;1400;7,94779;
251026;1500;9,11029;
251026;1600;8,82445;
251026;1700;8,22047;
251026;1800;7,34576;
251026;1900;4,75293;
251026;2000;3,79224;
251026;2100;3,37147;
251026;2200;1,82363;
251026;2300;1,06323;
251027;0000;2,7775;
251027;0100;3,89065;
251027;0200;1,41851;
251027;0300;0,685973;
251027;0400;0,435329;
251027;0500;1,84285;
251027;0600;2,76881;
251027;0700;2,85643;
251027;0800;1,02144;
251027;0900;1,24714;
251027;1000;1,07673;
251027;1100;1,56937;
251027;1200;3,30431;
251027;1300;4,0408;
251027;1400;3,87893;
251027;1500;3,25717;
251027;1600;2,81649;
251027;1700;2,9959;
251027;1800;2,31471;
251027;1900;1,74711;
251027;2000;2,65368;
251027;2100;1,55262;
251027;2200;0,662203;
251027;2300;0,100367;
251028;0000;1,68283;
251028;0100;1,84282;
251028;0200;1,51857;
251028;0300;1,37821;
251028;0400;0,829635;
251028;0500;0,319362;
251028;0600;0,647151;
251028;0700;1,30436;
251028;0800;1,70019;
251028;0900;2,38709;
251028;1000;2,12977;
251028;1100;2,79529;
251028;1200;3,08113;
251028;1300;3,21938;
251028;1400;3,4357;
251028;1500;3,23186;
251028;1600;3,28734;
251028;1700;2,68831;
251028;1800;2,23363;
251028;1900;2,42158;
251028;2000;1,70454;
251028;2100;0,427742;
251028;2200;2,47756;
251028;2300;2,58979;
251029;0000;0,862499;
251029;0100;0,214027;
251029;0200;0,708724;
251029;0300;0,491867;
251029;0400;0,741043;
251029;0500;0,643869;
251029;0600;1,14349;
251029;0700;0,0612074;
251029;0800;0,0961326;
251029;0900;0,797309;
251029;1000;1,73064;
251029;1100;2,37818;
251029;1200;4,13488;
251029;1300;3,69906;
251029;1400;3,74208;
251029;1500;4,20378;
251029;1600;4,78783;
251029;1700;3,92812;
251029;1800;2,16629;
251029;1900;0,37542;
251029;2000;2,01896;
251029;2100;1,2168;
251029;2200;1,84614;
251029;2300;2,64094;
251030;0000;1,30345;
251030;0100;1,19154;
251030;0200;1,14291;
251030;0300;1,24756;
251030;0400;1,0427;
251030;0500;1,01626;
251030;0600;0,971754;
251030;0700;1,56465;
251030;0800;2,86326;
251030;0900;3,53005;
251030;1000;4,08519;
251030;1100;5,19383;
251030;1200;5,2787;
251030;1300;5,60247;
251030;1400;5,29449;
251030;1500;5,60128;
251030;1600;4,9105;
251030;1700;4,28797;
251030;1800;2,73583;
251030;1900;1,04929;
251030;2000;1,49879;
251030;2100;1,01878;
251030;2200;1,10865;
251030;2300;1,66491;
251031;0000;1,49617;
251031;0100;1,02879;
251031;0200;0,605065;
251031;0300;0,28608;
251031;0400;1,01258;
251031;0500;1,06256;
251031;0600;1,23998;
251031;0700;1,84479;
251031;0800;1,48741;
251031;0900;1,92099;
251031;1000;3,03078;
251031;1100;4,27249;
251031;1200;4,42784;
251031;1300;5,67296;
251031;1400;7,82416;
251031;1500;7,84274;
251031;1600;7,83548;
251031;1700;7,6894;
251031;1800;6,81508;
251031;1900;5,31689;
251031;2000;4,93933;
251031;2100;4,99795;
251031;2200;3,88997;
251031;2300;3,1834;
251101;0000;2,95296;
251101;0100;2,47782;
251101;0200;1,37704;
251101;0300;0,991995;
251101;0400;2,39955;
251101;0500;2,40867;
251101;0600;2,04493;
251101;0700;2,23339;
251101;0800;0,311871;
251101;0900;2,26787;
251101;1000;2,91635;
251101;1100;3,66365;
251101;1200;3,63314;
251101;1300;3,18365;
251101;1400;2,99122;
251101;1500;3,41456;
251101;1600;3,49381;
251101;1700;4,60141;
251101;1800;3,25891;
251101;1900;2,6416;
251101;2000;2,00774;
251101;2100;1,62443;
251101;2200;1,44914;
251101;2300;1,08984;
251102;0000;1,27454;
251102;0100;1,17687;
251102;0200;0,501214;
251102;0300;1,05051;
251102;0400;2,04227;
251102;0500;1,80436;
251102;0600;1,53976;
251102;0700;1,34881;
251102;0800;1,36824;
251102;0900;1,96654;
251102;1000;2,41042;
251102;1100;1,00277;
251102;1200;3,12223;
251102;1300;2,92028;
251102;1400;2,87471;
251102;1500;2,56535;
251102;1600;1,32374;
251102;1700;1,21922;
251102;1800;0,514856;
251102;1900;0,954388;
251102;2000;1,52264;
251102;2100;0,468979;
251102;2200;0,850527;
251102;2300;0,955583;
251103;0000;0,494018;
251103;0100;1,0924;
251103;0200;1,44241;
251103;0300;1,12005;
251103;0400;1,02052;
251103;0500;0,204276;
251103;0600;0,71079;
251103;0700;0,98848;
251103;0800;0,738956;
251103;0900;1,49768;
251103;1000;2,21076;
251103;1100;2,29659;
251103;1200;2,76822;
251103;1300;3,50514;
251103;1400;3,63401;
251103;1500;3,16002;
251103;1600;3,13074;
251103;1700;2,76262;
251103;1800;1,59801;
251103;1900;0,610494;
251103;2000;0,518991;
251103;2100;0,352723;
251103;2200;0,582387;
251103;2300;1,18757;
251104;0000;1,70086;
251104;0100;1,511;
251104;0200;1,01927;
251104;0300;1,12257;
251104;0400;0,781168;
251104;0500;1,1749;
251104;0600;0,952867;
251104;0700;0,96093;
251104;0800;2,07729;
251104;0900;2,43663;
251104;1000;3,53334;
251104;1100;4,42847;
251104;1200;4,58809;
251104;1300;4,37063;
251104;1400;4,38174;
251104;1500;4,59117;
251104;1600;4,42797;
251104;1700;4,0101;
251104;1800;3,81493;
251104;1900;3,21682;
251104;2000;3,36492;
251104;2100;2,01628;
251104;2200;1,64122;
251104;2300;2,81146;
251105;0000;2,19557;
251105;0100;1,6531;
251105;0200;1,48444;
251105;0300;0,411824;
251105;0400;1,26762;
251105;0500;1,21009;
251105;0600;0,872467;
251105;0700;0,992078;
251105;0800;2,20772;
251105;0900;3,47456;
251105;1000;3,80094;
251105;1100;3,95811;
251105;1200;4,5777;
251105;1300;4,41748;
251105;1400;3,77723;
251105;1500;3,48526;
251105;1600;3,16205;
251105;1700;2,86164;
251105;1800;2,4371;
251105;1900;2,14195;
251105;2000;1,50451;
251105;2100;1,35402;
251105;2200;1,67896;
251105;2300;2,02703;
251106;0000;1,06868;
251106;0100;0,887668;
251106;0200;0,359427;
251106;0300;0,272625;
251106;0400;1,70949;
251106;0500;1,38121;
251106;0600;1,06826;
251106;0700;1,36942;
251106;0800;2,25103;
251106;0900;1,60186;
251106;1000;2,76108;
251106;1100;3,94562;
251106;1200;4,43377;
251106;1300;4,05767;
251106;1400;4,62693;
251106;1500;3,35487;
251106;1600;3,5413;
251106;1700;1,69524;
251106;1800;1,29102;
251106;1900;1,88561;
251106;2000;1,17116;
251106;2100;0,599325;
251106;2200;1,21934;
251106;2300;1,13761;
251107;0000;1,82929;
251107;0100;2,26683;
251107;0200;1,80215;
251107;0300;1,03199;
251107;0400;2,27624;
251107;0500;1,61826;
251107;0600;1,39785;
251107;0700;1,50176;
251107;0800;2,25161;
251107;0900;3,26174;
251107;1000;5,80101;
251107;1100;5,85856;
251107;1200;5,9241;
251107;1300;6,48606;
251107;1400;6,99313;
251107;1500;6,89451;
251107;1600;6,58813;
251107;1700;6,69762;
251107;1800;6,88102;
251107;1900;6,27517;
251107;2000;4,92393;
251107;2100;1,81694;
251107;2200;1,31084;
251107;2300;0,96172;
251108;0000;1,85915;
251108;0100;1,06944;
251108;0200;0,865955;
251108;0300;0,800364;
251108;0400;0,729949;
251108;0500;1,56781;
251108;0600;1,26821;
251108;0700;0,483557;
251108;0800;1,46441;
251108;0900;1,45676;
251108;1000;1,00897;
251108;1100;1,87079;
251108;1200;2,11179;
251108;1300;3,05695;
251108;1400;3,60999;
251108;1500;4,21796;
251108;1600;3,93004;
251108;1700;4,10002;
251108;1800;3,33524;
251108;1900;3,03211;
251108;2000;2,38229;
251108;2100;2,19624;
251108;2200;1,94095;
251108;2300;2,30834;
251109;0000;2,49552;
251109;0100;2,43484;
251109;0200;2,10095;
251109;0300;1,41733;
251109;0400;0,542817;
251109;0500;0,698438;
251109;0600;0,438429;
251109;0700;0,880337;
251109;0800;1,92995;
251109;0900;2,56245;
251109;1000;3,44165;
251109;1100;4,25657;
251109;1200;4,07581;
251109;1300;4,53201;
251109;1400;4,2704;
251109;1500;4,54029;
251109;1600;4,31612;
251109;1700;4,50807;
251109;1800;4,73638;
251109;1900;5,0246;
251109;2000;4,51442;
251109;2100;3,27093;
251109;2200;1,5349;
251109;2300;2,32056;
251110;0000;2,88989;
251110;0100;2,45953;
251110;0200;1,82866;
251110;0300;1,45718;
251110;0400;1,09719;
251110;0500;0,987911;
251110;0600;0,602783;
251110;0700;0,935577;
251110;0800;1,96961;
251110;0900;3,62339;
251110;1000;4,86071;
251110;1100;4,91586;
251110;1200;5,40467;
251110;1300;6,12775;
251110;1400;6,1837;
251110;1500;5,87262;
251110;1600;5,84119;
251110;1700;5,9295;
251110;1800;5,11993;
251110;1900;4,08478;
251110;2000;4,17587;
251110;2100;2,85081;
251110;2200;2,77758;
251110;2300;2,72668;
251111;0000;2,26969;
251111;0100;2,58162;
251111;0200;2,7654;
251111;0300;2,39033;
251111;0400;2,1788;
251111;0500;1,91281;
251111;0600;1,68514;
251111;0700;1,24014;
251111;0800;2,90645;
251111;0900;3,46473;
251111;1000;4,76636;
251111;1100;5,33997;
251111;1200;6,97882;
251111;1300;8,26938;
251111;1400;8,9129;
251111;1500;9,66743;
251111;1600;8,98309;
251111;1700;7,75572;
251111;1800;7,07249;
251111;1900;5,68443;
251111;2000;4,81993;
251111;2100;3,08207;
251111;2200;1,98878;
251111;2300;1,7205;
251112;0000;2,11906;
251112;0100;2,69615;
251112;0200;2,02834;
251112;0300;0,845369;
251112;0400;0,751458;
251112;0500;0,787836;
251112;0600;0,828117;
251112;0700;0,769599;
251112;0800;1,64023;
251112;0900;3,28695;
251112;1000;4,85313;
251112;1100;5,20287;
251112;1200;5,53125;
251112;1300;6,46135;
251112;1400;6,70083;
251112;1500;6,40469;
251112;1600;6,21631;
251112;1700;6,21077;
251112;1800;5,68834;
251112;1900;3,3162;
251112;2000;2,18261;
251112;2100;1,66325;
251112;2200;0,787292;
251112;2300;0,454296;
251113;0000;1,84021;
251113;0100;2,54332;
251113;0200;2,0524;
251113;0300;3,00981;
251113;0400;2,31675;
251113;0500;2,27736;
251113;0600;1,01521;
251113;0700;0,814956;
251113;0800;1,94981;
251113;0900;1,77254;
251113;1000;1,75129;
251113;1100;3,1729;
251113;1200;4,17487;
251113;1300;4,0754;
251113;1400;4,17937;
251113;1500;4,44403;
251113;1600;4,08518;
251113;1700;2,85609;
251113;1800;2,30808;
251113;1900;1,55585;
251113;2000;0,784836;
251113;2100;0,786111;
251113;2200;0,57947;
251113;2300;0,988236;
251114;0000;1,25216;
251114;0100;1,43099;
251114;0200;1,82833;
251114;0300;2,05578;
251114;0400;2,26982;
251114;0500;0,947936;
251114;0600;1,13473;
251114;0700;2,47574;
251114;0800;2,20759;
251114;0900;2,13839;
251114;1000;3,0227;
251114;1100;1,35576;
251114;1200;2,61963;
251114;1300;3,05097;
251114;1400;2,91312;
251114;1500;2,46205;
251114;1600;2,20277;
251114;1700;2,13122;
251114;1800;1,8848;
251114;1900;1,79449;
251114;2000;1,56616;
251114;2100;1,60908;
251114;2200;2,09476;
251114;2300;2,37039;
251115;0000;3,09488;
251115;0100;3,06434;
251115;0200;3,20793;
251115;0300;3,39904;
251115;0400;2,90738;
251115;0500;2,59219;
251115;0600;2,7581;
251115;0700;2,32877;
251115;0800;2,38901;
251115;0900;2,2678;
251115;1000;2,28763;
251115;1100;2,20286;
251115;1200;3,91848;
251115;1300;4,20688;
251115;1400;3,83285;
251115;1500;3,74745;
251115;1600;3,75631;
251115;1700;3,27602;
251115;1800;3,46148;
251115;1900;4,28557;
251115;2000;3,92676;
251115;2100;3,79047;
251115;2200;2,56894;
251115;2300;1,84478;
251116;0000;1,59587;
251116;0100;2,24738;
251116;0200;1,07704;
251116;0300;0,848583;
251116;0400;0,823094;
251116;0500;1,41798;
251116;0600;0,735098;
251116;0700;1,40758;
251116;0800;2,87328;
251116;0900;3,36125;
251116;1000;3,87397;
251116;1100;5,15806;
251116;1200;4,67289;
251116;1300;4,51536;
251116;1400;4,47343;
251116;1500;4,93278;
251116;1600;7,1376;
251116;1700;7,14742;
251116;1800;4,0787;
251116;1900;2,08724;
251116;2000;3,20378;
251116;2100;2,72264;
251116;2200;1,84828;
251116;2300;2,32341;
251117;0000;0,89024;
251117;0100;2,29379;
251117;0200;1,06169;
251117;0300;0,677371;
251117;0400;0,903556;
251117;0500;0,240498;
251117;0600;1,6615;
251117;0700;0,81773;
251117;0800;3,06459;
251117;0900;4,16044;
251117;1000;4,07186;
251117;1100;6,49338;
251117;1200;8,92575;
251117;1300;9,40782;
251117;1400;10,1072;
251117;1500;10,1779;
251117;1600;9,15898;
251117;1700;7,82878;
251117;1800;6,83922;
251117;1900;4,7046;
251117;2000;4,52459;
251117;2100;3,39003;
251117;2200;3,18723;
251117;2300;2,88464;
251118;0000;3,47572;
251118;0100;0,833043;
251118;0200;2,42697;
251118;0300;2,11509;
251118;0400;2,4824;
251118;0500;2,82711;
251118;0600;4,0049;
251118;0700;3,89928;
251118;0800;2,38771;
251118;0900;3,08624;
251118;1000;3,04814;
251118;1100;3,96796;
251118;1200;3,82526;
251118;1300;2,914;
251118;1400;2,12957;
251118;1500;2,87963;
251118;1600;3,13365;
251118;1700;1,98948;
251118;1800;0,754947;
251118;1900;0,655925;
251118;2000;1,3771;
251118;2100;1,30199;
251118;2200;1,56433;
251118;2300;1,95407;
251119;0000;1,77081;
251119;0100;2,82948;
251119;0200;2,27688;
251119;0300;1,88424;
251119;0400;1,57486;
251119;0500;1,66294;
251119;0600;1,16119;
251119;0700;1,28871;
251119;0800;1,02112;
251119;0900;2,31034;
251119;1000;2,69706;
251119;1100;2,9216;
251119;1200;3,25938;
251119;1300;3,02307;
251119;1400;3,06648;
251119;1500;2,8714;
251119;1600;2,68784;
251119;1700;0,509779;
251119;1800;0,952471;
251119;1900;1,43432;
251119;2000;0,252741;
251119;2100;0,61195;
251119;2200;0,121524;
251119;2300;0,352522;
251120;0000;0,402638;
251120;0100;0,587347;
251120;0200;0,791535;
251120;0300;0,204589;
251120;0400;0,505804;
251120;0500;1,2427;
251120;0600;1,90935;
251120;0700;2,0928;
251120;0800;2,42239;
251120;0900;2,42894;
251120;1000;2,71367;
251120;1100;3,79856;
251120;1200;4,03052;
251120;1300;4,59883;
251120;1400;4,46049;
251120;1500;3,67397;
251120;1600;3,80581;
251120;1700;3,87499;
251120;1800;4,39758;
251120;1900;3,09449;
251120;2000;2,51213;
251120;2100;1,53881;
251120;2200;1,92039;
251120;2300;1,3323;
251121;0000;0,495898;
251121;0100;0,229236;
251121;0200;0,740336;
251121;0300;0,807501;
251121;0400;2,3439;
251121;0500;2,32958;
251121;0600;1,73611;
251121;0700;1,83625;
251121;0800;3,47175;
251121;0900;1,4282;
251121;1000;2,77113;
251121;1100;2,61177;
251121;1200;2,84884;
251121;1300;2,89668;
251121;1400;2,55034;
251121;1500;2,892;
251121;1600;2,91955;
251121;1700;2,81557;
251121;1800;2,7691;
251121;1900;2,40358;
251121;2000;0,799141;
251121;2100;1,85718;
251121;2200;1,22685;
251121;2300;0,844805;
251122;0000;1,77874;
251122;0100;0,714759;
251122;0200;0,685821;
251122;0300;0,760883;
251122;0400;1,0189;
251122;0500;0,647466;
251122;0600;0,328461;
251122;0700;1,01273;
251122;0800;0,785003;
251122;0900;1,06165;
251122;1000;2,26956;
251122;1100;2,21155;
251122;1200;2,03092;
251122;1300;2,77494;
251122;1400;2,64397;
251122;1500;3,04764;
251122;1600;3,11985;
251122;1700;2,40887;
251122;1800;2,21616;
251122;1900;1,46016;
251122;2000;1,14326;
251122;2100;0,85693;
251122;2200;1,36954;
251122;2300;0,931386;
251123;0000;1,20739;
251123;0100;1,07957;
251123;0200;1,19492;
251123;0300;0,220206;
251123;0400;0,743543;
251123;0500;1,13556;
251123;0600;0,839826;
251123;0700;2,3375;
251123;0800;2,03902;
251123;0900;2,04652;
251123;1000;1,70421;
251123;1100;1,35896;
251123;1200;0,998535;
251123;1300;2,80684;
251123;1400;2,94685;
251123;1500;2,42187;
251123;1600;2,33512;
251123;1700;2,40181;
251123;1800;1,94338;
251123;1900;1,10288;
251123;2000;0,689764;
251123;2100;0,267986;
251123;2200;0,45004;
251123;2300;0,836449;
251124;0000;0,687303;
251124;0100;0,928719;
251124;0200;0,868085;
251124;0300;1,15272;
251124;0400;1,21238;
251124;0500;0,627862;
251124;0600;0,1913;
251124;0700;0,763919;
251124;0800;0,564342;
251124;0900;1,65323;
251124;1000;2,60093;
251124;1100;2,50746;
251124;1200;2,2628;
251124;1300;2,18855;
251124;1400;2,53093;
251124;1500;2,22848;
251124;1600;2,38254;
251124;1700;1,93563;
251124;1800;1,80273;
251124;1900;1,15158;
251124;2000;0,297522;
251124;2100;0,494666;
251124;2200;0,927267;
251124;2300;0,801232;
251125;0000;0,547344;
251125;0100;0,435668;
251125;0200;0,660361;
251125;0300;0,308268;
251125;0400;0,459352;
251125;0500;0,256994;
251125;0600;0,30101;
251125;0700;0,204494;
251125;0800;1,37144;
251125;0900;1,93283;
251125;1000;1,79037;
251125;1100;1,67071;
251125;1200;1,42045;
251125;1300;2,62224;
251125;1400;2,99107;
251125;1500;2,72294;
251125;1600;2,37167;
251125;1700;1,93316;
251125;1800;1,82087;
251125;1900;1,8663;
251125;2000;1,52688;
251125;2100;1,43225;
251125;2200;1,34565;
251125;2300;1,42599;
251126;0000;1,81866;
251126;0100;1,99564;
251126;0200;2,03405;
251126;0300;2,26887;
251126;0400;2,70052;
251126;0500;2,27023;
251126;0600;3,28223;
251126;0700;2,32175;
251126;0800;1,74236;
251126;0900;1,15663;
251126;1000;1,98234;
251126;1100;;
251126;1200;;
251126;1300;;
251126;1400;2,92475;
251126;1500;3,0287;
251126;1600;3,30389;
251126;1700;3,25474;
251126;1800;2,79318;
251126;1900;1,96721;
251126;2000;1,74409;
251126;2100;1,84662;
251126;2200;1,23902;
251126;2300;0,666394;
251127;0000;2,36209;
251127;0100;1,25789;
251127;0200;1,15748;
251127;0300;1,01836;
251127;0400;0,541674;
251127;0500;1,30146;
251127;0600;0,360959;
251127;0700;1,13516;
251127;0800;1,63447;
251127;0900;2,39335;
251127;1000;3,60865;
251127;1100;4,15012;
251127;1200;3,77614;
251127;1300;4,0774;
251127;1400;3,88468;
251127;1500;4,05701;
251127;1600;3,75688;
251127;1700;3,15822;
251127;1800;2,75;
251127;1900;2,38013;
251127;2000;1,6334;
251127;2100;1,2017;
251127;2200;0,876002;
251127;2300;1,05426;
251128;0000;1,55338;
251128;0100;2,04507;
251128;0200;1,36103;
251128;0300;0,85;
251128;0400;1,09116;
251128;0500;0,87638;
251128;0600;1,521;
251128;0700;1,62805;
251128;0800;2,11916;
251128;0900;1,91403;
251128;1000;1,07933;
251128;1100;2,57081;
251128;1200;2,73999;
251128;1300;3,54658;
251128;1400;3,99075;
251128;1500;2,82671;
251128;1600;2,22982;
251128;1700;1,92642;
